#Parameters = {BeamSourceOriginX=0; BeamSourceOriginY=0; BeamSourceOriginZ=115.79674639889; D=50.003107798429; PML_offset=0; R=61.548; alpha=90; angle_20dB=11.769; beam_f=-234.79674639889; beam_w=1.94; f=120; n=1.5129; phi=0; source_dist=115.79674639889; th=5.3067463988873; th2=8; theta=0}
#"Y / mm"	"e-field (f=120) (fsGBMacro_3331027.311nm(1,0),(0.0))_Y (Y) [Re]"	"e-field (f=120) (fsGBMacro_3331027.311nm(1,0),(0.0))_Y (Y) [Im]"
#--------------------------------------------------------------------------------------------------------------------------------------------
-5.4455439314727	-151.72842407227	-123.74877929688
-5.4112952275012	-151.53659057617	-123.44282531738
-5.3770465235297	-151.34474182129	-123.13686370850
-5.3427978195582	-151.13415527344	-122.81404113770
-5.3085491155866	-150.92066955566	-122.48859405518
-5.2743004116151	-150.70404052734	-122.15899658203
-5.2400517076436	-150.48074340820	-121.82058715820
-5.2058030036721	-150.25746154785	-121.48217773438
-5.1715542997005	-150.03515625000	-121.13801574707
-5.1373055957290	-149.81315612793	-120.79219818115
-5.1030568917575	-149.59423828125	-120.44554901123
-5.0688081877860	-149.38407897949	-120.09656524658
-5.0345594838144	-149.17393493652	-119.74758148193
-5.0003107798429	-148.98016357422	-119.39839172363
-4.9660620758714	-148.79203796387	-119.04913330078
-4.9318133718998	-148.61112976074	-118.70014190674
-4.8975646679283	-148.45465087891	-118.35207366943
-4.8633159639568	-148.29815673828	-118.00399780273
-4.8290672599853	-148.17086791992	-117.65705871582
-4.7948185560137	-148.05532836914	-117.31057739258
-4.7605698520422	-147.94960021973	-116.96436309814
-4.7263211480707	-147.88385009766	-116.61920928955
-4.6920724440992	-147.81808471680	-116.27404785156
-4.6578237401276	-147.79185485840	-115.92947387695
-4.6235750361561	-147.78410339355	-115.58518218994
-4.5893263321846	-147.78718566895	-115.24101257324
-4.5550776282131	-147.84478759766	-114.89749908447
-4.5208289242415	-147.90237426758	-114.55398559570
-4.4865802202700	-148.00642395020	-114.21157836914
-4.4523315162985	-148.13545227051	-113.86975860596
-4.4180828123269	-148.27470397949	-113.52847290039
-4.3838341083554	-148.47964477539	-113.19068145752
-4.3495854043839	-148.68458557129	-112.85289764404
-4.3153367004124	-148.93792724609	-112.52015686035
-4.2810879964408	-149.22108459473	-112.19052124023
-4.2468392924693	-149.51225280762	-111.86236572266
-4.2125905884978	-149.87315368652	-111.54698181152
-4.1783418845263	-150.23405456543	-111.23159790039
-4.1440931805547	-150.63856506348	-110.92929840088
-4.1098444765832	-151.07369995117	-110.63618469238
-4.0755957726117	-151.51365661621	-110.34535980225
-4.0413470686402	-152.01597595215	-110.08411407471
-4.0070983646686	-152.51829528809	-109.82286834717
-3.9728496606971	-153.05204772949	-109.58531188965
-3.9386009567256	-153.61085510254	-109.36663818359
-3.9043522527540	-154.17137145996	-109.15015411377
-3.8701035487825	-154.77226257324	-108.98517608643
-3.8358548448110	-155.37315368652	-108.82019805908
-3.8016061408395	-155.98681640625	-108.68902587891
-3.7673574368679	-156.61201477051	-108.58843994141
-3.7331087328964	-157.23724365234	-108.48854064941
-3.6988600289249	-157.86595153809	-108.46154022217
-3.6646113249534	-158.49465942383	-108.43454742432
-3.6303626209818	-159.11378479004	-108.44726562500
-3.5961139170103	-159.72306823730	-108.50071716309
-3.5618652130388	-160.33235168457	-108.55416870117
-3.5276165090673	-160.89895629883	-108.68974304199
-3.4933678050957	-161.46459960938	-108.82716369629
-3.4591191011242	-161.99891662598	-109.00320434570
-3.4248703971527	-162.49678039551	-109.22415924072
-3.3906216931811	-162.99464416504	-109.44511413574
-3.3563729892096	-163.40676879883	-109.74040222168
-3.3221242852381	-163.81407165527	-110.03987884521
-3.2878755812666	-164.17356872559	-110.36883544922
-3.2536268772950	-164.46997070312	-110.73671722412
-3.2193781733235	-164.76635742188	-111.10459899902
-3.1851294693520	-164.94636535645	-111.52152252197
-3.1508807653805	-165.11558532715	-111.94297790527
-3.1166320614089	-165.22959899902	-112.37812042236
-3.0823833574374	-165.26069641113	-112.83380126953
-3.0481346534659	-165.29177856445	-113.28948974609
-3.0138859494944	-165.19653320312	-113.75492858887
-2.9796372455228	-165.08471679688	-114.22164916992
-2.9453885415513	-164.92111206055	-114.68286895752
-2.9111398375798	-164.66870117188	-115.13468933105
-2.8768911336082	-164.41629028320	-115.58650207520
-2.8426424296367	-164.05209350586	-116.00196838379
-2.8083937256652	-163.66860961914	-116.41116333008
-2.7741450216937	-163.24667358398	-116.79660034180
-2.7398963177221	-162.74913024902	-117.13533020020
-2.7056476137506	-162.25158691406	-117.47405242920
-2.6713989097791	-161.68017578125	-117.73315429688
-2.6371502058076	-161.09269714355	-117.97493743896
-2.6029015018360	-160.48692321777	-118.17960357666
-2.5686527978645	-159.83963012695	-118.29999542236
-2.5344040938930	-159.19232177734	-118.42037963867
-2.5001553899214	-158.52667236328	-118.43273162842
-2.4659066859499	-157.85528564453	-118.41139221191
-2.4316579819784	-157.18736267090	-118.35596466064
-2.3974092780069	-156.53184509277	-118.17879486084
-2.3631605740353	-155.87632751465	-118.00163269043
-2.3289118700638	-155.25981140137	-117.71426391602
-2.2946631660923	-154.66204833984	-117.37388610840
-2.2604144621208	-154.07743835449	-117.01201629639
-2.2261657581492	-153.57951354980	-116.50846862793
-2.1919170541777	-153.08158874512	-116.00492095947
-2.1576683502062	-152.66593933105	-115.40988922119
-2.1234196462347	-152.30792236328	-114.75079345703
-2.0891709422631	-151.95774841309	-114.08542633057
-2.0549222382916	-151.77586364746	-113.28584289551
-2.0206735343201	-151.59399414062	-112.48624420166
-1.9864248303486	-151.51582336426	-111.62724304199
-1.9521761263770	-151.54090881348	-110.70908355713
-1.9179274224055	-151.56599426270	-109.79092407227
-1.8836787184340	-151.81211853027	-108.78579711914
-1.8494300144624	-152.06803894043	-107.77682495117
-1.8151813104909	-152.42605590820	-106.74356079102
-1.7809326065194	-152.92858886719	-105.67594909668
-1.7466839025479	-153.43112182617	-104.60832977295
-1.7124351985763	-154.15444946289	-103.52013397217
-1.6781864946048	-154.91062927246	-102.42887115479
-1.6439377906333	-155.74905395508	-101.34164428711
-1.6096890866618	-156.75677490234	-100.26272583008
-1.5754403826902	-157.76451110840	-99.183799743652
-1.5411916787187	-158.96076965332	-98.142127990723
-1.5069429747472	-160.20912170410	-97.110748291016
-1.4726942707756	-161.51058959961	-96.098564147949
-1.4384455668041	-162.98025512695	-95.147178649902
-1.4041968628326	-164.44993591309	-94.195793151855
-1.3699481588611	-166.05499267578	-93.319641113281
-1.3356994548895	-167.71907043457	-92.476280212402
-1.3014507509180	-169.40779113770	-91.652839660645
-1.2672020469465	-171.23309326172	-90.939781188965
-1.2329533429750	-173.05839538574	-90.226722717285
-1.1987046390034	-174.95866394043	-89.602401733398
-1.1644559350319	-176.90698242188	-89.034965515137
-1.1302072310604	-178.86064147949	-88.477615356445
-1.0959585270889	-180.89021301270	-88.063499450684
-1.0617098231173	-182.91976928711	-87.649391174316
-1.0274611191458	-184.96894836426	-87.315261840820
-0.99321241517427	-187.03604125977	-87.054298400879
-0.95896371120275	-189.10313415527	-86.793334960938
-0.92471500723122	-191.16360473633	-86.674522399902
-0.89046630325969	-193.22393798828	-86.558792114258
-0.85621759928817	-195.26234436035	-86.499755859375
-0.82196889531664	-197.27233886719	-86.514274597168
-0.78772019134512	-199.28231811523	-86.528793334961
-0.75347148737359	-201.21026611328	-86.640731811523
-0.71922278340206	-203.12823486328	-86.764495849609
-0.68497407943054	-205.00068664551	-86.917350769043
-0.65072537545901	-206.78794860840	-87.124656677246
-0.61647667148748	-208.57521057129	-87.331962585449
-0.58222796751595	-210.22898864746	-87.583358764648
-0.54797926354443	-211.85038757324	-87.845458984375
-0.51373055957290	-213.42041015625	-88.114059448242
-0.47948185560137	-214.84510803223	-88.401069641113
-0.44523315162985	-216.26980590820	-88.688079833984
-0.41098444765832	-217.53445434570	-88.971931457520
-0.37673574368679	-218.73611450195	-89.254524230957
-0.34248703971527	-219.89517211914	-89.531669616699
-0.30823833574374	-220.85214233398	-89.782936096191
-0.27398963177221	-221.80911254883	-90.034202575684
-0.23974092780069	-222.60121154785	-90.251304626465
-0.20549222382916	-223.29672241211	-90.448410034180
-0.17124351985763	-223.96842956543	-90.639274597168
-0.13699481588611	-224.39048767090	-90.764762878418
-0.10274611191458	-224.81256103516	-90.890258789062
-0.068497407943052	-225.08212280273	-90.970932006836
-0.034248703971528	-225.22360229492	-91.013977050781
0.0000000000000	-225.36508178711	-91.057022094727
0.034248703971528	-225.22360229492	-91.013977050781
0.068497407943052	-225.08212280273	-90.970932006836
0.10274611191458	-224.81256103516	-90.890258789062
0.13699481588610	-224.39048767090	-90.764762878418
0.17124351985763	-223.96842956543	-90.639274597168
0.20549222382916	-223.29672241211	-90.448410034180
0.23974092780069	-222.60121154785	-90.251304626465
0.27398963177221	-221.80911254883	-90.034202575684
0.30823833574374	-220.85214233398	-89.782936096191
0.34248703971527	-219.89517211914	-89.531669616699
0.37673574368679	-218.73611450195	-89.254524230957
0.41098444765832	-217.53445434570	-88.971931457520
0.44523315162985	-216.26980590820	-88.688079833984
0.47948185560137	-214.84510803223	-88.401069641113
0.51373055957290	-213.42041015625	-88.114059448242
0.54797926354443	-211.85038757324	-87.845458984375
0.58222796751595	-210.22898864746	-87.583358764648
0.61647667148748	-208.57521057129	-87.331962585449
0.65072537545901	-206.78794860840	-87.124656677246
0.68497407943054	-205.00068664551	-86.917350769043
0.71922278340206	-203.12823486328	-86.764495849609
0.75347148737359	-201.21026611328	-86.640731811523
0.78772019134512	-199.28231811523	-86.528793334961
0.82196889531664	-197.27233886719	-86.514274597168
0.85621759928817	-195.26234436035	-86.499755859375
0.89046630325969	-193.22393798828	-86.558792114258
0.92471500723122	-191.16360473633	-86.674522399902
0.95896371120275	-189.10313415527	-86.793334960938
0.99321241517427	-187.03604125977	-87.054298400879
1.0274611191458	-184.96894836426	-87.315261840820
1.0617098231173	-182.91976928711	-87.649391174316
1.0959585270889	-180.89021301270	-88.063499450684
1.1302072310604	-178.86064147949	-88.477615356445
1.1644559350319	-176.90698242188	-89.034965515137
1.1987046390034	-174.95866394043	-89.602401733398
1.2329533429750	-173.05839538574	-90.226722717285
1.2672020469465	-171.23309326172	-90.939781188965
1.3014507509180	-169.40779113770	-91.652839660645
1.3356994548895	-167.71907043457	-92.476280212402
1.3699481588611	-166.05499267578	-93.319641113281
1.4041968628326	-164.44993591309	-94.195793151855
1.4384455668041	-162.98025512695	-95.147178649902
1.4726942707756	-161.51058959961	-96.098564147949
1.5069429747472	-160.20912170410	-97.110748291016
1.5411916787187	-158.96076965332	-98.142127990723
1.5754403826902	-157.76451110840	-99.183799743652
1.6096890866618	-156.75677490234	-100.26272583008
1.6439377906333	-155.74905395508	-101.34164428711
1.6781864946048	-154.91062927246	-102.42887115479
1.7124351985763	-154.15444946289	-103.52013397217
1.7466839025479	-153.43112182617	-104.60832977295
1.7809326065194	-152.92858886719	-105.67594909668
1.8151813104909	-152.42605590820	-106.74356079102
1.8494300144624	-152.06803894043	-107.77682495117
1.8836787184340	-151.81211853027	-108.78579711914
1.9179274224055	-151.56599426270	-109.79092407227
1.9521761263770	-151.54090881348	-110.70908355713
1.9864248303486	-151.51582336426	-111.62724304199
2.0206735343201	-151.59399414062	-112.48624420166
2.0549222382916	-151.77586364746	-113.28584289551
2.0891709422631	-151.95774841309	-114.08542633057
2.1234196462347	-152.30792236328	-114.75079345703
2.1576683502062	-152.66593933105	-115.40988922119
2.1919170541777	-153.08158874512	-116.00492095947
2.2261657581492	-153.57951354980	-116.50846862793
2.2604144621208	-154.07743835449	-117.01201629639
2.2946631660923	-154.66204833984	-117.37388610840
2.3289118700638	-155.25981140137	-117.71426391602
2.3631605740353	-155.87632751465	-118.00163269043
2.3974092780069	-156.53184509277	-118.17879486084
2.4316579819784	-157.18736267090	-118.35596466064
2.4659066859499	-157.85528564453	-118.41139221191
2.5001553899214	-158.52667236328	-118.43273162842
2.5344040938930	-159.19232177734	-118.42037963867
2.5686527978645	-159.83963012695	-118.29999542236
2.6029015018360	-160.48692321777	-118.17960357666
2.6371502058076	-161.09269714355	-117.97493743896
2.6713989097791	-161.68017578125	-117.73315429688
2.7056476137506	-162.25158691406	-117.47405242920
2.7398963177221	-162.74913024902	-117.13533020020
2.7741450216937	-163.24667358398	-116.79660034180
2.8083937256652	-163.66860961914	-116.41116333008
2.8426424296367	-164.05209350586	-116.00196838379
2.8768911336082	-164.41629028320	-115.58650207520
2.9111398375798	-164.66870117188	-115.13468933105
2.9453885415513	-164.92111206055	-114.68286895752
2.9796372455228	-165.08471679688	-114.22164916992
3.0138859494944	-165.19653320312	-113.75492858887
3.0481346534659	-165.29177856445	-113.28948974609
3.0823833574374	-165.26069641113	-112.83380126953
3.1166320614089	-165.22959899902	-112.37812042236
3.1508807653805	-165.11558532715	-111.94297790527
3.1851294693520	-164.94636535645	-111.52152252197
3.2193781733235	-164.76635742188	-111.10459899902
3.2536268772950	-164.46997070312	-110.73671722412
3.2878755812666	-164.17356872559	-110.36883544922
3.3221242852381	-163.81407165527	-110.03987884521
3.3563729892096	-163.40676879883	-109.74040222168
3.3906216931811	-162.99464416504	-109.44511413574
3.4248703971527	-162.49678039551	-109.22415924072
3.4591191011242	-161.99891662598	-109.00320434570
3.4933678050957	-161.46459960938	-108.82716369629
3.5276165090673	-160.89895629883	-108.68974304199
3.5618652130388	-160.33235168457	-108.55416870117
3.5961139170103	-159.72306823730	-108.50071716309
3.6303626209818	-159.11378479004	-108.44726562500
3.6646113249534	-158.49465942383	-108.43454742432
3.6988600289249	-157.86595153809	-108.46154022217
3.7331087328964	-157.23724365234	-108.48854064941
3.7673574368679	-156.61201477051	-108.58843994141
3.8016061408395	-155.98681640625	-108.68902587891
3.8358548448110	-155.37315368652	-108.82019805908
3.8701035487825	-154.77226257324	-108.98517608643
3.9043522527540	-154.17137145996	-109.15015411377
3.9386009567256	-153.61085510254	-109.36663818359
3.9728496606971	-153.05204772949	-109.58531188965
4.0070983646686	-152.51829528809	-109.82286834717
4.0413470686402	-152.01597595215	-110.08411407471
4.0755957726117	-151.51365661621	-110.34535980225
4.1098444765832	-151.07369995117	-110.63618469238
4.1440931805547	-150.63856506348	-110.92929840088
4.1783418845263	-150.23405456543	-111.23159790039
4.2125905884978	-149.87315368652	-111.54698181152
4.2468392924693	-149.51225280762	-111.86236572266
4.2810879964408	-149.22108459473	-112.19052124023
4.3153367004124	-148.93792724609	-112.52015686035
4.3495854043839	-148.68458557129	-112.85289764404
4.3838341083554	-148.47964477539	-113.19068145752
4.4180828123269	-148.27470397949	-113.52847290039
4.4523315162985	-148.13545227051	-113.86975860596
4.4865802202700	-148.00642395020	-114.21157836914
4.5208289242415	-147.90237426758	-114.55398559570
4.5550776282131	-147.84478759766	-114.89749908447
4.5893263321846	-147.78718566895	-115.24101257324
4.6235750361561	-147.78410339355	-115.58518218994
4.6578237401276	-147.79185485840	-115.92947387695
4.6920724440992	-147.81808471680	-116.27404785156
4.7263211480707	-147.88385009766	-116.61920928955
4.7605698520422	-147.94960021973	-116.96436309814
4.7948185560137	-148.05532836914	-117.31057739258
4.8290672599853	-148.17086791992	-117.65705871582
4.8633159639568	-148.29815673828	-118.00399780273
4.8975646679283	-148.45465087891	-118.35207366943
4.9318133718998	-148.61112976074	-118.70014190674
4.9660620758714	-148.79203796387	-119.04913330078
5.0003107798429	-148.98016357422	-119.39839172363
5.0345594838144	-149.17393493652	-119.74758148193
5.0688081877860	-149.38407897949	-120.09656524658
5.1030568917575	-149.59423828125	-120.44554901123
5.1373055957290	-149.81315612793	-120.79219818115
5.1715542997005	-150.03515625000	-121.13801574707
5.2058030036721	-150.25746154785	-121.48217773438
5.2400517076436	-150.48074340820	-121.82058715820
5.2743004116151	-150.70404052734	-122.15899658203
5.3085491155866	-150.92066955566	-122.48859405518
5.3427978195582	-151.13415527344	-122.81404113770
5.3770465235297	-151.34474182129	-123.13686370850
5.4112952275012	-151.53659057617	-123.44282531738
5.4455439314727	-151.72842407227	-123.74877929688
5.4797926354443	-151.90039062500	-124.03926849365
5.5140413394158	-152.05850219727	-124.31896972656
5.5482900433873	-152.21458435059	-124.59722900391
5.5825387473589	-152.32672119141	-124.84425354004
5.6167874513304	-152.43885803223	-125.09128570557
5.6510361553019	-152.52198791504	-125.31938171387
5.6852848592734	-152.57600402832	-125.52848815918
5.7195335632450	-152.63000488281	-125.73758697510
5.7537822672165	-152.61761474609	-125.90724945068
5.7880309711880	-152.60203552246	-126.07501983643
5.8222796751595	-152.55381774902	-126.22555541992
5.8565283791311	-152.45843505859	-126.35121917725
5.8907770831026	-152.36306762695	-126.47687530518
5.9250257870741	-152.19157409668	-126.56817626953
5.9592744910456	-152.00808715820	-126.65406799316
5.9935231950172	-151.79469299316	-126.72911834717
6.0277718989887	-151.51737976074	-126.78101348877
6.0620206029602	-151.24006652832	-126.83291625977
6.0962693069318	-150.88821411133	-126.86567687988
6.1305180109033	-150.51457214355	-126.89284515381
6.1647667148748	-150.11920166016	-126.91724395752
6.1990154188463	-149.65055847168	-126.93228149414
6.2332641228179	-149.18193054199	-126.94731903076
6.2675128267894	-148.65206909180	-126.96450042725
6.3017615307609	-148.09387207031	-126.98268127441
6.3360102347324	-147.52464294434	-127.00368499756
6.3702589387040	-146.88684082031	-127.04228210449
6.4045076426755	-146.24902343750	-127.08087158203
6.4387563466470	-145.57241821289	-127.14240264893
6.4730050506185	-144.86924743652	-127.21963500977
6.5072537545901	-144.16378784180	-127.29961395264
6.5415024585616	-143.41329956055	-127.43341064453
6.5757511625331	-142.66281127930	-127.56719970703
6.6099998665047	-141.89921569824	-127.73770141602
6.6442485704762	-141.12266540527	-127.94441223145
6.6784972744477	-140.34613037109	-128.15112304688
6.7127459784192	-139.56729125977	-128.44084167480
6.7469946823908	-138.78836059570	-128.73416137695
6.7812433863623	-138.01866149902	-129.06733703613
6.8154920903338	-137.26208496094	-129.45710754395
6.8497407943053	-136.50550842285	-129.84687805176
6.8839894982769	-135.78956604004	-130.32469177246
6.9182382022484	-135.07978820801	-130.81588745117
6.9524869062199	-134.39250183105	-131.33972167969
6.9867356101914	-133.75228881836	-131.93188476562
7.0209843141630	-133.11209106445	-132.52403259277
7.0552330181345	-132.54122924805	-133.18983459473
7.0894817221060	-131.99015808105	-133.87664794922
7.1237304260776	-131.46334838867	-134.58273315430
7.1579791300491	-131.01646423340	-135.35224914551
7.1922278340206	-130.56956481934	-136.12178039551
7.2264765379921	-130.20086669922	-136.93635559082
7.2607252419637	-129.86761474609	-137.77136230469
7.2949739459352	-129.55102539062	-138.61264038086
7.3292226499067	-129.33444213867	-139.49154663086
7.3634713538782	-129.11784362793	-140.37045288086
7.3977200578498	-128.96862792969	-141.26069641113
7.4319687618213	-128.86473083496	-142.15858459473
7.4662174657928	-128.76620483398	-143.05607604980
7.5004661697644	-128.76414489746	-143.94622802734
7.5347148737359	-128.76208496094	-144.83638000488
7.5689635777074	-128.80285644531	-145.70893859863
7.6032122816789	-128.88517761230	-146.56442260742
7.6374609856505	-128.96751403809	-147.41990661621
7.6717096896220	-129.10864257812	-148.21731567383
7.7059583935935	-129.25204467773	-149.01248168945
7.7402070975650	-129.40939331055	-149.77296447754
7.7744558015366	-129.58615112305	-150.48506164551
7.8087045055081	-129.76292419434	-151.19715881348
7.8429532094796	-129.94190979004	-151.82104492188
7.8772019134511	-130.12123107910	-152.43176269531
7.9114506174227	-130.29106140137	-153.00573730469
7.9456993213942	-130.44097900391	-153.50247192383
7.9799480253657	-130.59089660645	-153.99922180176
8.0141967293373	-130.69378662109	-154.40292358398
8.0484454333088	-130.78298950195	-154.77957153320
8.0826941372803	-130.85186767578	-155.12910461426
8.1169428412518	-130.85150146484	-155.38627624512
8.1511915452234	-130.85113525391	-155.64344787598
8.1854402491949	-130.77346801758	-155.82484436035
8.2196889531664	-130.65927124023	-155.97044372559
8.2539376571379	-130.52767944336	-156.10325622559
8.2881863611095	-130.28117370605	-156.15168762207
8.3224350650810	-130.03465270996	-156.20011901855
8.3566837690525	-129.70417785645	-156.20355224609
8.3909324730240	-129.31384277344	-156.17488098145
8.4251811769956	-128.91816711426	-156.14434814453
8.4594298809671	-128.38035583496	-156.06340026855
8.4936785849386	-127.84253692627	-155.98243713379
8.5279272889101	-127.23482513428	-155.88960266113
8.5621759928817	-126.55387878418	-155.78431701660
8.5964246968532	-125.87290954590	-155.67901611328
8.6306734008247	-125.06869506836	-155.57861328125
8.6649221047963	-124.25670623779	-155.47853088379
8.6991708087678	-123.40068817139	-155.39198303223
8.7334195127393	-122.47671508789	-155.32635498047
8.7676682167108	-121.55274963379	-155.26071166992
8.8019169206824	-120.55505371094	-155.24739074707
8.8361656246539	-119.54390716553	-155.24363708496
8.8704143286254	-118.51541137695	-155.26539611816
8.9046630325969	-117.44606781006	-155.34739685059
8.9389117365685	-116.37672424316	-155.42939758301
8.9731604405400	-115.28721618652	-155.58996582031
9.0074091445115	-114.19102478027	-155.77673339844
9.0416578484831	-113.09580993652	-155.98735046387
9.0759065524546	-112.00441741943	-156.29205322266
9.1101552564261	-110.91305541992	-156.59674072266
9.1444039603976	-109.84449005127	-156.98284912109
9.1786526643692	-108.78799438477	-157.41191101074
9.2129013683407	-107.73805236816	-157.85421752930
9.2471500723122	-106.74286651611	-158.40722656250
9.2813987762837	-105.74771118164	-158.96022033691
9.3156474802553	-104.79871368408	-159.57836914062
9.3498961842268	-103.88609313965	-160.24789428711
9.3841448881983	-102.97460937500	-160.91859436035
9.4183935921698	-102.15940856934	-161.69079589844
9.4526422961414	-101.34419250488	-162.46304321289
9.4868910001129	-100.57762908936	-163.27392578125
9.5211397040844	-99.867294311523	-164.12956237793
9.5553884080560	-99.156974792480	-164.98516845703
9.5896371120275	-98.542526245117	-165.89532470703
9.6238858159990	-97.936843872070	-166.81051635742
9.6581345199705	-97.366836547852	-167.73764038086
9.6923832239421	-96.857948303223	-168.68528747559
9.7266319279136	-96.349052429199	-169.63296508789
9.7608806318851	-95.907379150391	-170.58372497559
9.7951293358566	-95.480369567871	-171.53520202637
9.8293780398282	-95.070075988770	-172.47979736328
9.8636267437997	-94.704269409180	-173.40609741211
9.8978754477712	-94.338455200195	-174.33244323730
9.9321241517427	-93.998634338379	-175.22045898438
9.9663728557143	-93.668655395508	-176.09397888184
10.000621559686	-93.340019226074	-176.95370483398
10.034870263657	-93.017646789551	-177.74943542480
10.069118967629	-92.695274353027	-178.54516601562
10.103367671600	-92.359367370605	-179.27861022949
10.137616375572	-92.015533447266	-179.97541809082
10.171865079543	-91.667625427246	-180.66281127930
10.206113783515	-91.274421691895	-181.24494934082
10.240362487486	-90.881225585938	-181.82707214355
10.274611191458	-90.446372985840	-182.33915710449
10.308859895430	-89.978919982910	-182.79629516602
10.343108599401	-89.507743835449	-183.24836730957
10.377357303373	-88.945167541504	-183.57548522949
10.411606007344	-88.382606506348	-183.90258789062
10.445854711316	-87.762809753418	-184.16267395020
10.480103415287	-87.089714050293	-184.36024475098
10.514352119259	-86.416610717773	-184.55781555176
10.548600823230	-85.624427795410	-184.63250732422
10.582849527202	-84.831794738770	-184.70671081543
10.617098231173	-83.981407165527	-184.72773742676
10.651346935145	-83.067016601562	-184.68986511230
10.685595639116	-82.152648925781	-184.65199279785
10.719844343088	-81.126914978027	-184.52230834961
10.754093047059	-80.095695495605	-184.38807678223
10.788341751031	-79.019088745117	-184.22068786621
10.822590455002	-77.882606506348	-184.00956726074
10.856839158974	-76.746154785156	-183.79844665527
10.891087862945	-75.529830932617	-183.53752136230
10.925336566917	-74.305541992188	-183.27165222168
10.959585270889	-73.055877685547	-182.99375915527
10.993833974860	-71.766189575195	-182.69694519043
11.028082678832	-70.476455688477	-182.40013122559
11.062331382803	-69.152732849121	-182.09790039062
11.096580086775	-67.823730468750	-181.79483032227
11.130828790746	-66.490951538086	-181.49800109863
11.165077494718	-65.150947570801	-181.21302795410
11.199326198689	-63.810901641846	-180.92805480957
11.233574902661	-62.485363006592	-180.67684936523
11.267823606632	-61.162921905518	-180.43287658691
11.302072310604	-59.854042053223	-180.20755004883
11.336321014575	-58.576637268066	-180.02534484863
11.370569718547	-57.299194335938	-179.84312438965
11.404818422518	-56.076400756836	-179.72305297852
11.439067126490	-54.868976593018	-179.62048339844
11.473315830461	-53.685085296631	-179.54219055176
11.507564534433	-52.568725585938	-179.53343200684
11.541813238405	-51.452365875244	-179.52468872070
11.576061942376	-50.414760589600	-179.59252929688
11.610310646348	-49.405265808105	-179.68766784668
11.644559350319	-48.420951843262	-179.80642700195
11.678808054291	-47.528194427490	-180.01110839844
11.713056758262	-46.635463714600	-180.21578979492
11.747305462234	-45.826271057129	-180.49725341797
11.781554166205	-45.053928375244	-180.81254577637
11.815802870177	-44.301815032959	-181.14628601074
11.850051574148	-43.646739959717	-181.56849670410
11.884300278120	-42.991676330566	-181.99070739746
11.918548982091	-42.406768798828	-182.47717285156
11.952797686063	-41.859462738037	-182.99812316895
11.987046390034	-41.324138641357	-183.53022766113
12.021295094006	-40.869297027588	-184.13757324219
12.055543797977	-40.414466857910	-184.74490356445
12.089792501949	-40.003471374512	-185.39488220215
12.124041205920	-39.620750427246	-186.07241821289
12.158289909892	-39.242134094238	-186.75431823730
12.192538613864	-38.906875610352	-187.48265075684
12.226787317835	-38.571605682373	-188.21101379395
12.261036021807	-38.247608184814	-188.95559692383
12.295284725778	-37.932289123535	-189.71269226074
12.329533429750	-37.616573333740	-190.47001647949
12.363782133721	-37.292293548584	-191.23205566406
12.398030837693	-36.968002319336	-191.99412536621
12.432279541664	-36.623767852783	-192.74584960938
12.466528245636	-36.261234283447	-193.48812866211
12.500776949607	-35.898689270020	-194.23040771484
12.535025653579	-35.468929290771	-194.92735290527
12.569274357550	-35.039169311523	-195.62428283691
12.603523061522	-34.568355560303	-196.29054260254
12.637771765493	-34.044609069824	-196.91716003418
12.672020469465	-33.520851135254	-197.54379272461
12.706269173436	-32.895168304443	-198.08882141113
12.740517877408	-32.254707336426	-198.62200927734
12.774766581379	-31.572446823120	-199.11991882324
12.809015285351	-30.797225952148	-199.53921508789
12.843263989323	-30.022003173828	-199.95852661133
12.877512693294	-29.136945724487	-200.28019714355
12.911761397266	-28.214653015137	-200.56871032715
12.946010101237	-27.264303207397	-200.83090209961
12.980258805209	-26.188936233521	-200.97583007812
13.014507509180	-25.113597869873	-201.12074279785
13.048756213152	-23.943477630615	-201.17167663574
13.083004917123	-22.715324401855	-201.16500854492
13.117253621095	-21.478889465332	-201.14959716797
13.151502325066	-20.104625701904	-200.98870849609
13.185751029038	-18.730400085449	-200.82781982422
13.219999733009	-17.290575027466	-200.59216308594
13.254248436981	-15.783341407776	-200.27970886230
13.288497140952	-14.276148796082	-199.96726989746
13.322745844924	-12.662574768066	-199.52133178711
13.356994548895	-11.041045188904	-199.06535339355
13.391243252867	-9.3862152099609	-198.56159973145
13.425491956838	-7.6738262176514	-197.97526550293
13.459740660810	-5.9614849090576	-197.38896179199
13.493989364782	-4.1982774734497	-196.71231079102
13.528238068753	-2.4225716590881	-196.01353454590
13.562486772725	-0.63903200626373	-195.29313659668
13.596735476696	1.1694622039795	-194.50422668457
13.630984180668	2.9780068397522	-193.71530151367
13.665232884639	4.7870664596558	-192.88261413574
13.699481588611	6.5964460372925	-192.02900695801
13.733730292582	8.4021959304810	-191.17123413086
13.767978996554	10.179958343506	-190.28071594238
13.802227700525	11.957770347595	-189.39018249512
13.836476404497	13.700932502747	-188.49545288086
13.870725108468	15.415792465210	-187.59725952148
13.904973812440	17.130701065063	-186.69905090332
13.939222516411	18.754623413086	-185.82221984863
13.973471220383	20.377367019653	-184.94566345215
14.007719924354	21.950115203857	-184.09028625488
