#Parameters = {BeamSourceOriginX=0; BeamSourceOriginY=0; BeamSourceOriginZ=115.79674639889; D=50.003107798429; PML_offset=0; R=61.548; alpha=90; angle_20dB=11.769; beam_f=-234.79674639889; beam_w=1.94; f=120; n=1.5129; phi=0; source_dist=115.79674639889; th=5.3067463988873; th2=8; theta=0}
#"Y / mm"	"power (f=150) (fsGBMacro_3331027.311nm(1,0),(0.0))_Abs (Y) [Magnitude / dB]"
#--------------------------------------------------------------------------------------
5.1715542997005	41.620395058965
5.2058030036721	41.580961455513
5.2400517076436	41.524083397972
5.2743004116151	41.467028006456
5.3085491155866	41.399155418599
5.3427978195582	41.325992189710
5.3770465235297	41.251641801910
5.4112952275012	41.171154296787
5.4455439314727	41.090383234165
5.4797926354443	41.011137035043
5.5140413394158	40.932946600489
5.5482900433873	40.855140227085
5.5825387473589	40.789137120163
5.6167874513304	40.723115986581
5.6510361553019	40.667171112513
5.6852848592734	40.621406172045
5.7195335632450	40.575736879548
5.7537822672165	40.554273508781
5.7880309711880	40.534062872135
5.8222796751595	40.525058134112
5.8565283791311	40.532140132835
5.8907770831026	40.539229603084
5.9250257870741	40.568640657283
5.9592744910456	40.601473560904
5.9935231950172	40.641131176600
6.0277718989887	40.695429939813
6.0620206029602	40.749563785976
6.0962693069318	40.815353839560
6.1305180109033	40.884433142043
6.1647667148748	40.955017636330
6.1990154188463	41.031134870787
6.2332641228179	41.107127769119
6.2675128267894	41.182155264295
6.3017615307609	41.256754489385
6.3360102347324	41.329978727513
6.3702589387040	41.394958375388
6.4045076426755	41.460007194499
6.4387563466470	41.515127554303
6.4730050506185	41.563546930902
6.5072537545901	41.611032937175
6.5415024585616	41.637507737505
6.5757511625331	41.664154645905
6.6099998665047	41.678260489312
6.6442485704762	41.679951579207
6.6784972744477	41.681747002940
6.7127459784192	41.659171775089
6.7469946823908	41.635487948581
6.7812433863623	41.602270636007
6.8154920903338	41.555404621094
6.8497407943053	41.508291096272
6.8839894982769	41.445412924471
6.9182382022484	41.379778086578
6.9524869062199	41.310264305709
6.9867356101914	41.233041196198
7.0209843141630	41.155341440246
7.0552330181345	41.075248553781
7.0894817221060	40.994192358832
7.1237304260776	40.914082458515
7.1579791300491	40.838120893795
7.1922278340206	40.761916777472
7.2264765379921	40.694485958148
7.2607252419637	40.631051588741
7.2949739459352	40.570181840897
7.3292226499067	40.525016097862
7.3634713538782	40.479911186151
7.3977200578498	40.447456866745
7.4319687618213	40.423545712961
7.4662174657928	40.400834142759
7.5004661697644	40.398226970152
7.5347148737359	40.395653011223
7.5689635777074	40.402703851191
7.6032122816789	40.419040802504
7.6374609856505	40.435346964958
7.6717096896220	40.465885022272
7.7059583935935	40.496909140315
7.7402070975650	40.531881384752
7.7744558015366	40.572385299206
7.8087045055081	40.612818227742
7.8429532094796	40.656620973051
7.8772019134511	40.700891009495
7.9114506174227	40.744628040362
7.9456993213942	40.787325923928
7.9799480253657	40.830008064160
8.0141967293373	40.867902143635
8.0484454333088	40.904417480335
8.0826941372803	40.938764926371
8.1169428412518	40.965711980997
8.1511915452234	40.992682380303
8.1854402491949	41.011840881467
8.2196889531664	41.027317951731
8.2539376571379	41.041244799254
8.2881863611095	41.044821405683
8.3224350650810	41.048404159074
8.3566837690525	41.045616824823
8.3909324730240	41.038279771020
8.4251811769956	41.030620208125
8.4594298809671	41.014453134227
8.4936785849386	40.998281698463
8.5279272889101	40.979151748605
8.5621759928817	40.956931130190
8.5964246968532	40.934716996375
8.6306734008247	40.909616465072
8.6649221047963	40.884356158836
8.6991708087678	40.858992169608
8.7334195127393	40.833461516474
8.7676682167108	40.807962040453
8.8019169206824	40.784131767502
8.8361656246539	40.760626847454
8.8704143286254	40.738211596873
8.9046630325969	40.718321375015
8.9389117365685	40.698440663234
8.9731604405400	40.682029656732
9.0074091445115	40.666768589074
9.0416578484831	40.652549677277
9.0759065524546	40.642456468301
9.1101552564261	40.632353933701
9.1444039603976	40.625762739631
9.1786526643692	40.621028827984
9.2129013683407	40.616863392920
9.2471500723122	40.617451731628
9.2813987762837	40.618057815582
9.3156474802553	40.621490144732
9.3498961842268	40.627164341741
9.3841448881983	40.632919409872
9.4183935921698	40.643157755773
9.4526422961414	40.653422974883
9.4868910001129	40.665457060316
9.5211397040844	40.679518771121
9.5553884080560	40.693590183530
9.5896371120275	40.710256967795
9.6238858159990	40.727146425544
9.6581345199705	40.744685670992
9.6923832239421	40.763335527557
9.7266319279136	40.781949750413
9.7608806318851	40.801149090466
9.7951293358566	40.820443054157
9.8293780398282	40.839631842316
9.8636267437997	40.858620496964
9.8978754477712	40.877579456396
9.9321241517427	40.895698446118
9.9663728557143	40.913503885450
10.000621559686	40.930962315205
10.034870263657	40.946842792803
10.069118967629	40.962751712607
10.103367671600	40.976965996047
10.137616375572	40.990218987097
10.171865079543	41.003229916306
10.206113783515	41.012978747890
10.240362487486	41.022797433933
10.274611191458	41.030084774370
10.308859895430	41.035401852468
10.343108599401	41.040560805610
10.377357303373	41.040199439081
10.411606007344	41.039891737202
10.445854711316	41.035991704934
10.480103415287	41.028725400732
10.514352119259	41.021484191906
10.548600823230	41.006142090362
10.582849527202	40.990752102934
10.617098231173	40.971122538501
10.651346935145	40.946757470688
10.685595639116	40.922325906626
10.719844343088	40.889161465515
10.754093047059	40.855441386849
10.788341751031	40.817949869494
10.822590455002	40.775477767380
10.856839158974	40.732808201963
10.891087862945	40.683691327672
10.925336566917	40.633694962443
10.959585270889	40.581766468149
10.993833974860	40.526915605687
11.028082678832	40.471758700089
11.062331382803	40.415536063929
11.096580086775	40.358888083986
11.130828790746	40.303024217156
11.165077494718	40.248956601626
11.199326198689	40.194625629466
11.233574902661	40.146180860172
11.267823606632	40.098873379797
11.302072310604	40.054868913598
11.336321014575	40.018801327001
11.370569718547	39.982667300988
11.404818422518	39.958089457765
11.439067126490	39.936794928364
11.473315830461	39.919933377602
11.507564534433	39.915746824812
11.541813238405	39.911615802801
11.576061942376	39.920571434097
11.610310646348	39.934192328171
11.644559350319	39.951420078820
11.678808054291	39.981668238349
11.713056758262	40.011825231991
11.747305462234	40.051591026243
11.781554166205	40.095428768901
11.815802870177	40.140767632854
11.850051574148	40.194075964255
11.884300278120	40.247059220632
11.918548982091	40.302965903249
11.952797686063	40.360256182720
11.987046390034	40.417130788862
12.021295094006	40.473309194301
12.055543797977	40.529164510406
12.089792501949	40.581251039224
12.124041205920	40.630882307018
12.158289909892	40.679411024928
12.192538613864	40.718357668305
12.226787317835	40.757246237747
12.261036021807	40.788237155498
12.295284725778	40.813242726626
12.329533429750	40.837642047804
12.363782133721	40.846776352987
12.398030837693	40.856105240982
12.432279541664	40.856915480302
12.466528245636	40.849961355525
12.500776949607	40.843243928373
12.535025653579	40.820858565228
12.569274357550	40.798681774568
12.603523061522	40.770774420127
12.637771765493	40.735347633182
12.672020469465	40.700044864369
12.706269173436	40.656113399372
12.740517877408	40.610920274878
12.774766581379	40.563978964329
12.809015285351	40.513057295687
12.843263989323	40.462011599479
12.877512693294	40.410005213705
12.911761397266	40.357505429806
12.946010101237	40.305368647142
12.980258805209	40.255599314103
13.014507509180	40.205567815764
13.048756213152	40.159533201263
13.083004917123	40.115888277036
13.117253621095	40.072568467594
13.151502325066	40.038161130008
13.185751029038	40.003679836999
13.219999733009	39.974716402601
13.254248436981	39.951585091082
13.288497140952	39.928600650100
13.322745844924	39.916933407729
13.356994548895	39.906489635826
13.391243252867	39.900657979663
13.425491956838	39.902643290326
13.459740660810	39.905222114248
13.493989364782	39.916558855697
13.528238068753	39.930576551596
13.562486772725	39.947202187876
13.596735476696	39.970581457343
13.630984180668	39.994614449594
13.665232884639	40.022864858778
13.699481588611	40.053355044198
13.733730292582	40.084604668212
13.767978996554	40.118279633010
13.802227700525	40.152258473801
13.836476404497	40.186056544222
13.870725108468	40.219619165246
13.904973812440	40.253292256201
13.939222516411	40.283255647840
13.973471220383	40.313151402695
14.007719924354	40.340282837734
14.041968628326	40.363628091545
14.076217332297	40.386918220722
14.110466036269	40.402724554142
14.144714740241	40.417312376617
14.178963444212	40.428885328688
14.213212148184	40.433399659991
14.247460852155	40.438027548616
14.281709556127	40.434870304541
14.315958260098	40.429094023367
14.350206964070	40.421804671721
14.384455668041	40.406160179515
14.418704372013	40.390960208469
14.452953075984	40.370655503578
14.487201779956	40.347313785560
14.521450483927	40.324269162476
14.555699187899	40.295299064895
14.589947891870	40.267017250323
14.624196595842	40.237629944078
14.658445299813	40.206994230389
14.692694003785	40.177080299222
14.726942707756	40.147639623226
14.761191411728	40.118834202154
14.795440115700	40.092084024693
14.829688819671	40.067642588617
14.863937523643	40.043727037513
14.898186227614	40.026044887271
14.932434931586	40.008889306900
14.966683635557	39.995962813078
15.000932339529	39.987219042465
15.035181043500	39.978799152727
15.069429747472	39.978946484046
15.103678451443	39.979119753200
15.137927155415	39.983698906324
15.172175859386	39.991933364150
15.206424563358	40.000605838036
15.240673267329	40.015013185859
15.274921971301	40.029508374013
15.309170675272	40.045968158677
15.343419379244	40.063921240736
15.377668083215	40.082050811938
15.411916787187	40.099971137849
15.446165491159	40.118356309642
15.480414195130	40.134164260153
15.514662899102	40.148940581450
15.548911603073	40.162854132549
15.583160307045	40.170342433110
15.617409011016	40.178585192520
15.651657714988	40.179256078655
15.685906418959	40.177118687695
15.720155122931	40.172554045830
15.754403826902	40.157739439982
15.788652530874	40.143583159908
15.822901234845	40.118689040863
15.857149938817	40.090499126889
15.891398642788	40.058677775820
15.925647346760	40.016464922157
15.959896050731	39.974428150745
15.994144754703	39.921967195658
16.028393458675	39.866800650773
16.062642162646	39.808076622583
16.096890866618	39.742045373387
16.131139570589	39.675598170921
16.165388274561	39.602789031791
16.199636978532	39.528363193605
16.233885682504	39.452215819837
16.268134386475	39.373604189819
16.302383090447	39.294284056480
16.336631794418	39.215554681699
16.370880498390	39.136304501066
16.405129202361	39.058895996851
16.439377906333	38.984257653966
16.473626610304	38.909160564242
16.507875314276	38.843315004678
16.542124018247	38.777724519110
16.576372722219	38.718829953186
16.610621426190	38.667343099610
16.644870130162	38.616178108786
16.679118834134	38.583158632396
16.713367538105	38.550574387790
16.747616242077	38.529900176612
16.781864946048	38.519750482313
16.816113650020	38.512084155646
16.850362353991	38.527271463109
16.884611057963	38.542970427440
16.918859761934	38.575452251132
16.953108465906	38.618069709368
16.987357169877	38.665410286199
17.021605873849	38.735166788401
17.055854577820	38.804660432661
17.090103281792	38.892479024396
17.124351985763	38.987077004894
17.158600689735	39.086931018699
17.192849393706	39.203388068774
17.227098097678	39.318376193728
17.261346801649	39.447783621740
17.295595505621	39.579243154990
17.329844209593	39.713776305881
17.364092913564	39.855709155978
17.398341617536	39.995356298862
17.432590321507	40.139926529514
17.466839025479	40.283021170840
17.501087729450	40.424205037500
17.535336433422	40.563662926303
17.569585137393	40.700927481774
17.603833841365	40.829859327342
17.638082545336	40.956756573957
17.672331249308	41.074825242697
17.706579953279	41.184915460137
17.740828657251	41.292362702018
17.775077361222	41.379894016857
17.809326065194	41.466555621617
17.843574769165	41.536840415729
17.877823473137	41.596602191047
17.912072177108	41.651398330815
17.946320881080	41.680459980572
17.980569585052	41.709424586672
18.014818289023	41.715248736960
18.049066992995	41.710979711116
18.083315696966	41.698372532443
18.117564400938	41.659228826980
18.151813104909	41.619909914088
18.186061808881	41.553036177900
18.220310512852	41.478023765357
18.254559216824	41.391466591230
18.288807920795	41.281446678007
18.323056624767	41.170022901902
18.357305328738	41.030904123199
18.391554032710	40.885604755164
18.425802736681	40.727517441627
18.460051440653	40.551735618447
18.494300144624	40.372327294516
18.528548848596	40.171708749434
18.562797552567	39.965638482812
18.597046256539	39.749766424351
18.631294960511	39.523578809306
18.665543664482	39.291401191876
18.699792368454	39.053531589712
18.734041072425	38.809109295212
18.768289776397	38.563195871922
18.802538480368	38.317368213613
18.836787184340	38.064614177107
18.871035888311	37.827284090603
18.905284592283	37.585904893866
18.939533296254	37.352011534718
18.973782000226	37.135446529014
19.008030704197	36.913832505707
19.042279408169	36.728244790851
19.076528112140	36.546602756694
19.110776816112	36.379986325761
19.145025520083	36.250399789738
19.179274224055	36.119399577381
19.213522928026	36.037706680023
19.247771631998	35.969388583096
19.282020335970	35.918287880630
19.316269039941	35.917349017112
19.350517743913	35.916618666396
19.384766447884	35.964827371172
19.419015151856	36.031030534939
19.453263855827	36.109237296484
19.487512559799	36.237401017061
19.521761263770	36.363703259208
19.556009967742	36.525964144685
19.590258671713	36.703985744803
19.624507375685	36.885003080593
19.658756079656	37.103610856525
19.693004783628	37.317101248566
19.727253487599	37.548475234131
19.761502191571	37.788822313471
19.795750895542	38.025046294123
19.829999599514	38.279881329413
19.864248303485	38.527974813648
19.898497007457	38.778105470722
19.932745711429	39.028765852861
19.966994415400	39.273000544339
20.001243119372	39.516097563553
20.035491823343	39.753141260138
20.069740527315	39.982395880979
20.103989231286	40.204163746135
20.138237935258	40.420907864863
20.172486639229	40.621591194538
20.206735343201	40.817590412231
20.240984047172	41.002312318440
20.275232751144	41.173502068802
20.309481455115	41.341750348251
20.343730159087	41.486581855365
20.377978863058	41.628697241727
20.412227567030	41.756341848140
20.446476271001	41.871093269875
20.480724974973	41.982719993070
20.514973678945	42.070113844148
20.549222382916	42.156782042031
20.583471086888	42.227171757596
20.617719790859	42.287836768331
20.651968494831	42.343917625381
20.686217198802	42.380130342508
20.720465902774	42.416226251172
20.754714606745	42.436059407291
20.788963310717	42.449876253728
20.823212014688	42.458066232989
20.857460718660	42.451932982319
20.891709422631	42.445798034422
20.925958126603	42.425119313884
20.960206830574	42.401506989268
20.994455534546	42.372130484875
21.028704238517	42.333548476000
21.062952942489	42.294881301726
21.097201646460	42.244551732190
21.131450350432	42.193303798643
21.165699054404	42.137046157845
21.199947758375	42.075511709368
21.234196462347	42.013430914553
21.268445166318	41.943698548640
21.302693870290	41.873645824464
21.336942574261	41.799903130500
21.371191278233	41.723433987141
21.405439982204	41.645977987700
21.439688686176	41.564809219920
21.473937390147	41.483060071715
21.508186094119	41.399400648544
21.542434798090	41.314466190894
21.576683502062	41.228815881296
21.610932206033	41.142420464405
21.645180910005	41.055187216232
21.679429613976	40.968782279116
21.713678317948	40.881931043703
21.747927021919	40.795583504049
21.782175725891	40.711300452554
21.816424429863	40.626217935707
21.850673133834	40.545895205300
21.884921837806	40.465970534545
21.919170541777	40.388631367276
21.953419245749	40.316362146681
21.987667949720	40.243779146128
22.021916653692	40.180255459824
22.056165357663	40.117876953916
22.090414061635	40.060302044154
22.124662765606	40.009749306613
22.158911469578	39.959478835654
22.193160173549	39.920681956304
22.227408877521	39.883099062209
22.261657581492	39.851089941341
22.295906285464	39.825629578652
22.330154989435	39.800622609526
22.364403693407	39.785359742317
22.398652397378	39.770648029464
22.432901101350	39.759736351734
22.467149805322	39.752492343824
22.501398509293	39.745526751768
22.535647213265	39.742127851559
22.569895917236	39.738792640538
22.604144621208	39.735276152971
22.638393325179	39.731569495216
22.672642029151	39.727542320562
22.706890733122	39.719094691151
22.741139437094	39.710662268377
22.775388141065	39.696807837392
22.809636845037	39.679232856994
22.843885549008	39.660191032079
22.878134252980	39.628986274408
22.912382956951	39.597903361978
22.946631660923	39.555575448756
22.980880364894	39.506433894672
23.015129068866	39.454403888548
23.049377772837	39.382998145128
23.083626476809	39.311439003293
23.117875180781	39.223116212713
23.152123884752	39.125049581537
23.186372588724	39.022003466801
23.220621292695	38.894042981043
23.254869996667	38.764628861585
23.289118700638	38.614021870841
23.323367404610	38.451025415707
23.357616108581	38.280239056590
23.391864812553	38.081914718442
23.426113516524	37.879271582059
23.460362220496	37.653457536158
23.494610924467	37.413050903034
23.528859628439	37.161600973238
23.563108332410	36.884123393906
23.597357036382	36.597612960783
23.631605740353	36.289834467384
23.665854444325	35.965815225377
23.700103148296	35.627634954513
23.734351852268	35.269669315939
23.768600556240	34.896325213271
23.802849260211	34.508528891116
23.837097964183	34.103508438909
23.871346668154	33.682602559136
23.905595372126	33.252322217372
23.939844076097	32.799632590932
23.974092780069	32.345365251777
24.008341484040	31.872819609745
24.042590188012	31.386564137412
24.076838891983	30.902865083100
24.111087595955	30.390727716522
24.145336299926	29.895955545849
24.179585003898	29.381294456248
24.213833707869	28.860074025215
24.248082411841	28.352487770309
24.282331115812	27.813481825794
24.316579819784	27.313719237560
24.350828523755	26.792602955244
24.385077227727	26.276088680203
24.419325931699	25.781323398337
24.453574635670	25.256712867270
24.487823339642	24.789982731948
24.522072043613	24.301751535278
24.556320747585	23.837570759203
24.590569451556	23.391122346818
24.624818155528	22.936671601583
24.659066859499	22.537386427592
24.693315563471	22.120144328700
24.727564267442	21.753650829898
24.761812971414	21.393507281199
24.796061675385	21.052287019073
24.830310379357	20.751978455411
24.864559083328	20.443745330084
24.898807787300	20.199419916774
24.933056491271	19.951139545979
24.967305195243	19.846003584910
25.001553899214	19.742315475575
